time(UTC)	G(i)	
00:00		0.0		
01:00		0.0		
02:00		0.0		
03:00		0.0		
04:00		0.0		
05:00		1.47		
06:00		93.63		
07:00		245.27		
08:00		390.77		
09:00		521.14		
10:00		611.17		
11:00		670.98		
12:00		672.4		
13:00		644.75		
14:00		555.17		
15:00		438.5		
16:00		291.99		
17:00		146.52		
18:00		16.81		
19:00		0.0		
20:00		0.0		
21:00		0.0		
22:00		0.0		
23:00		0.0

