time(UTC)	G(i)		
00:00		0.0		
01:00		0.0		
02:00		0.0		
03:00		0.0		
04:00		0.0		
05:00		0.0		
06:00		0.0		
07:00		0.0			
08:00		91.33
09:00		209.56
10:00		313.5
11:00		372.12
12:00		390.3
13:00		348.31
14:00		280.96
15:00		174.95
16:00		46.88
17:00		0.0
19:00		0.0	
20:00		0.0
21:00		0.0
22:00		0.0
23:00		0.0
